SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 21 11:38:50 GMT 2017
User: student10
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112424
Integration Time (usec): 100000 (MAYP112424)
Spectra Averaged: 1 (MAYP112424)
Boxcar Smoothing: 0 (MAYP112424)
Correct for Electrical Dark: No (MAYP112424)
Strobe/Lamp Enabled: No (MAYP112424)
Correct for Detector Non-linearity: No (MAYP112424)
Correct for Stray Light: No (MAYP112424)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
585.29	197.00
585.73	211.00
586.18	164.00
586.63	185.00
587.08	203.00
587.52	232.00
587.97	259.00
588.42	213.00
588.87	220.00
589.31	191.00
589.76	192.00
590.21	178.00
590.65	172.00
591.10	186.00
591.55	194.00
592.00	193.00
592.44	201.00
592.89	183.00
593.34	187.00
593.78	146.00
594.23	155.00
594.68	221.00
595.13	161.00
595.57	176.00
596.02	199.00
596.47	179.00
596.91	203.00
597.36	156.00
597.81	213.00
598.25	169.00
598.70	199.00
599.15	205.00
599.59	203.00
600.04	192.00
600.49	187.00
600.94	202.00
601.38	213.00
601.83	207.00
602.28	186.00
602.72	175.00
603.17	190.00
603.61	195.00
604.06	201.00
604.51	187.00
604.95	201.00
605.40	214.00
605.85	188.00
606.29	214.00
606.74	201.00
607.19	237.00
607.63	158.00
608.08	183.00
608.53	204.00
608.97	217.00
609.42	197.00
609.86	293.00
610.31	322.00
610.76	242.00
611.20	325.00
611.65	312.00
612.10	314.00
612.54	365.00
612.99	356.00
613.43	375.00
613.88	327.00
614.33	318.00
614.77	314.00
615.22	289.00
615.66	275.00
616.11	277.00
616.55	263.00
617.00	261.00
617.45	270.00
617.89	263.00
618.34	236.00
618.78	250.00
619.23	255.00
619.68	223.00
620.12	244.00
620.57	255.00
621.01	240.00
621.46	278.00
621.90	225.00
622.35	295.00
622.79	251.00
623.24	266.00
623.69	229.00
624.13	270.00
624.58	267.00
625.02	267.00
625.47	296.00
625.91	334.00
626.36	380.00
626.80	455.00
627.25	524.00
627.69	663.00
628.14	754.00
628.58	781.00
629.03	814.00
629.47	766.00
629.92	711.00
630.36	649.00
630.81	619.00
631.25	565.00
631.70	683.00
632.14	733.00
632.59	861.00
633.03	1095.00
633.48	1593.00
633.92	2340.00
634.37	3487.00
634.81	5350.00
635.26	6841.00
635.70	12156.00
636.15	20457.00
636.59	30353.00
637.04	44388.00
637.48	54806.00
637.93	57156.00
638.37	55541.00
638.82	52030.00
639.26	41410.00
639.71	29848.00
640.15	12806.00
640.60	3720.00
641.04	964.00
641.48	510.00
641.93	381.00
642.37	325.00
642.82	272.00
643.26	283.00
643.71	275.00
644.15	199.00
644.60	244.00
645.04	216.00
645.48	192.00
645.93	206.00
646.37	218.00
646.82	206.00
647.26	180.00
647.70	222.00
648.15	181.00
648.59	197.00
649.04	201.00
649.48	186.00
649.92	229.00
650.37	166.00
650.81	199.00
651.26	164.00
651.70	210.00
652.14	178.00
652.59	207.00
653.03	157.00
653.48	188.00
653.92	164.00
654.36	163.00
654.81	176.00
655.25	166.00
655.70	168.00
656.14	201.00
656.58	171.00
657.03	164.00
657.47	146.00
657.91	149.00
658.36	177.00
658.80	146.00
659.24	170.00
659.69	153.00
660.13	194.00
660.57	196.00
661.02	170.00
661.46	197.00
661.90	189.00
662.35	168.00
662.79	175.00
663.23	144.00
663.68	161.00
664.12	224.00
664.56	154.00
665.01	183.00
665.45	172.00
665.89	209.00
666.34	193.00
666.78	187.00
667.22	162.00
667.67	183.00
668.11	192.00
668.55	181.00
668.99	147.00
669.44	181.00
669.88	132.00
670.32	175.00
670.77	169.00
671.21	189.00
671.65	179.00
672.09	195.00
672.54	135.00
672.98	136.00
673.42	192.00
673.87	169.00
674.31	169.00
674.75	183.00
675.19	143.00
675.64	169.00
676.08	165.00
676.52	194.00
676.96	162.00
677.41	135.00
677.85	205.00
678.29	168.00
678.73	168.00
679.18	169.00
679.62	179.00
680.06	168.00
680.50	145.00
680.94	148.00
681.39	159.00
681.83	168.00
682.27	157.00
682.71	169.00
683.16	168.00
683.60	112.00
684.04	166.00
684.48	164.00
684.92	179.00
685.37	145.00
685.81	148.00
686.25	173.00
686.69	150.00
687.13	113.00
687.58	143.00
688.02	103.00
688.46	99.00
688.90	142.00
689.34	120.00
689.78	95.00
690.23	141.00
690.67	144.00
691.11	126.00
691.55	128.00
691.99	113.00
692.43	119.00
692.88	153.00
693.32	128.00
693.76	131.00
694.20	176.00
694.64	121.00
695.08	156.00
695.53	143.00
695.97	157.00
696.41	150.00
696.85	111.00
697.29	154.00
697.73	132.00
698.17	160.00
698.61	125.00
699.06	152.00
699.50	151.00
699.94	137.00
700.38	149.00
700.82	160.00
701.26	166.00
701.70	141.00
702.14	177.00
702.58	158.00
703.03	132.00
703.47	133.00
703.91	134.00
704.35	158.00
704.79	157.00
705.23	168.00
705.67	159.00
706.11	172.00
706.55	158.00
706.99	145.00
707.43	169.00
707.87	160.00
708.32	175.00
708.76	171.00
709.20	179.00
709.64	193.00
710.08	143.00
710.52	185.00
710.96	164.00
711.40	182.00
711.84	131.00
712.28	166.00
712.72	169.00
713.16	124.00
713.60	167.00
714.04	163.00
714.48	150.00
714.92	156.00
715.36	148.00
715.80	124.00
716.24	97.00
716.68	150.00
717.12	118.00
717.56	166.00
718.00	135.00
718.44	135.00
718.88	112.00
719.32	120.00
719.76	90.00
720.20	85.00
720.64	145.00
721.08	114.00
721.52	120.00
721.96	89.00
722.40	156.00
722.84	124.00
723.28	99.00
723.72	135.00
724.16	124.00
724.60	121.00
725.04	114.00
725.48	131.00
725.92	122.00
726.36	119.00
726.80	81.00
